country,year,gdp,population,co2
新加坡,2022,514.252535238749,5.637022,48933884.0
新加坡,2023,511.18176124376004,5.917648,51067616.0
新加坡,2024,572.877260178427,6.03686,53919460.0
新加坡,2025,603.869516998738,6.111175,53919460.0
日本,1960,48.4178045449319,93.216,232829570.0
日本,1961,58.4726960060531,94.055,283131330.0
日本,1962,66.3563882243747,94.933,293278460.0
日本,1963,75.94558232408811,95.9,325267800.0
日本,1964,89.3329897293394,96.903,359352600.0
日本,1965,99.3878780075325,97.952,386969630.0
日本,1966,115.427351851278,98.851,419780260.0
日本,1967,135.265319098216,99.879,489915650.0
日本,1968,160.20148378814898,101.011,562568260.0
日本,1969,188.179852752982,102.219,653852800.0
日本,1970,221.798003144444,103.403,769747650.0
日本,1971,250.530994765279,105.697,799647100.0
日本,1972,331.776379991589,107.188,861053600.0
日本,1973,450.756970744018,108.707,914265900.0
日本,1974,500.355087138052,110.162,914306240.0
日本,1975,544.082569363602,111.573,869814900.0
日本,1976,611.495350303909,112.775,909575100.0
日本,1977,752.5906818219061,113.872,935554000.0
日本,1978,1057.419758047,114.913,905087550.0
日本,1979,1100.60897975723,115.89,957147100.0
日本,1980,1153.1599555130801,116.807,948551700.0
日本,1981,1271.44359706678,117.661,930377400.0
日本,1982,1183.13228532817,118.48,900724400.0
日本,1983,1297.62200822949,119.307,884423800.0
日本,1984,1374.16521236514,120.083,940541800.0
日本,1985,1457.07030146838,120.837,915276160.0
日本,1986,2164.72907134948,121.482,914048900.0
日本,1987,2635.09447349408,122.069,902207500.0
日本,1988,3191.5467273161403,122.578,984698500.0
日本,1989,3174.93473589564,123.069,1021297860.0
日本,1990,3252.9942398673998,123.478,1154853200.0
日本,1991,3724.88764886231,123.964,1166552400.0
日本,1992,4064.5295675054304,124.425,1175454300.0
日本,1993,4632.48051509113,124.829,1169328000.0
日本,1994,5104.0634863484,125.178,1223158300.0
日本,1995,5639.649753985769,125.472,1235873200.0
日本,1996,5021.44161884038,125.757,1248690000.0
日本,1997,4579.780793431571,126.057,1240980400.0
日本,1998,4150.35907637048,126.4,1201334400.0
日本,1999,4688.983449627241,126.631,1238121000.0
日本,2000,5042.38183834344,126.843,1260203000.0
日本,2001,4438.7927480624,127.149,1245935200.0
日本,2002,4245.9469805723,127.445,1275420300.0
日本,2003,4573.4132067090195,127.718,1283845000.0
日本,2004,4941.48512380653,127.761,1279121500.0
日本,2005,4875.64848636614,127.773,1286412300.0
日本,2006,4648.0589307072405,127.854,1263440400.0
日本,2007,4624.67017965496,128.001,1298973600.0
日本,2008,5160.197175876429,128.063,1228686700.0
日本,2009,5336.76569758929,128.047,1160252800.0
日本,2010,5811.57810944707,128.07,1211090300.0
日本,2011,6279.4225502187,127.833,1261180500.0
日本,2012,6333.80392878776,127.629,1302112500.0
日本,2013,5272.29703739696,127.445,1311875600.0
日本,2014,4985.763289560809,127.276,1260272400.0
日本,2015,4534.438580494941,127.141,1219982500.0
日本,2016,5110.357383254441,127.076,1199932900.0
日本,2017,5038.23163166071,126.972,1184391700.0
日本,2018,5154.2937216295595,126.811,1138549800.0
日本,2019,5245.75500047903,126.633,1102063000.0
日本,2020,5189.1975436453795,126.261,1037284700.0
日本,2021,5225.933520753099,125.681593,1058501800.0
日本,2022,4447.97620731478,125.124989,1029644900.0
日本,2023,4384.85426996193,124.51665,986910140.0
日本,2024,4190.00818835857,123.975371,961867300.0
日本,2025,4435.16299997694,123.366734,961867300.0
柬埔寨,1975,0.7491297481506329,6.581371,47632.0
柬埔寨,1976,0.7903572545403089,6.134991,47632.0
柬埔寨,1977,0.716261764498093,5.668551,47632.0
柬埔寨,1978,0.7666423561381349,5.211653,47632.0
柬埔寨,1979,0.72373850267823,5.088808,29312.0
柬埔寨,1980,0.7443841297075631,5.199872,285792.0
柬埔寨,1981,0.815153652415596,5.284495,300448.0
柬埔寨,1982,0.865516039800558,5.436432,337088.0
柬埔寨,1983,0.939291262100055,5.636203,366400.0
柬埔寨,1984,1.02117605863327,5.845117,410368.0
柬埔寨,1985,1.1026691844381198,6.043783,417696.0
柬埔寨,1986,1.1676303178411,6.285693,432352.0
柬埔寨,1987,1.0369749104500001,6.55797,436016.0
柬埔寨,1988,1.66287785922297,6.812014,450672.0
柬埔寨,1989,1.35313764768304,7.073473,450672.0
柬埔寨,1990,1.4025411765121,7.374752,1260416.0
柬埔寨,1991,2.0549740893643,7.68685,1304384.0
柬埔寨,1992,2.49148659418917,8.113083,1348352.0
柬埔寨,1993,2.5337275920416498,8.616381,1384992.0
柬埔寨,1994,2.79143527226653,9.239162,1425296.0
柬埔寨,1995,3.4412056929166,10.018497,1498576.0
柬埔寨,1996,3.50669571957259,10.80127,1516896.0
柬埔寨,1997,3.44341338865696,11.570982,1465600.0
柬埔寨,1998,3.12042550266241,12.058173,1875968.0
柬埔寨,1999,3.5172424772547997,12.265731,1894288.0
柬埔寨,2000,3.69416897932019,12.462336,1996880.0
柬埔寨,2001,4.14566596992864,12.658484,2235040.0
柬埔寨,2002,4.50122762662752,12.855241,2154432.0
柬埔寨,2003,5.04669348431767,13.050968,2253360.0
柬埔寨,2004,5.8832971598735195,13.244731,2238704.0
柬埔寨,2005,7.066296463359801,13.439202,2209392.0
柬埔寨,2006,8.35053101665753,13.639028,2846928.0
柬埔寨,2007,10.1279164598983,13.84177,3489462.0
柬埔寨,2008,12.1743039990812,14.053479,3936332.0
柬埔寨,2009,12.502901169737699,14.27681,4579380.0
柬埔寨,2010,13.808673288069599,14.500726,5067388.0
柬埔寨,2011,16.0326220238265,14.722584,5271034.0
柬埔寨,2012,17.8265366998016,14.945085,5572352.0
柬埔寨,2013,19.8071352528649,15.170208,5625738.0
柬埔寨,2014,22.041463967900903,15.396772,6702344.0
柬埔寨,2015,24.1741703690738,15.623251,8186074.5
柬埔寨,2016,26.5565451533573,15.852803,10643550.0
柬埔寨,2017,29.3556659097905,16.073372,12087146.0
柬埔寨,2018,33.1458921688958,16.274522,13937509.0
柬埔寨,2019,36.6853564077206,16.481304,18626280.0
柬埔寨,2020,34.8180739014851,16.725474,20990796.0
柬埔寨,2021,36.7901636874421,16.974305,20775382.0
柬埔寨,2022,39.9945329596074,17.201724,20865134.0
柬埔寨,2023,42.3356468957984,17.42388,21411502.0
柬埔寨,2024,46.3526470372406,17.638801,21882690.0
柬埔寨,2025,51.2670658429641,17.847982,21882690.0
比利时,1960,11.8106193683874,9.153489,90915416.0
比利时,1961,12.5617016943319,9.183948,92702050.0
比利时,1962,13.4368271665187,9.220578,98025630.0
比利时,1963,14.4458053813872,9.28977,105687304.0
比利时,1964,16.1680444502523,9.378113,103561320.0
比利时,1965,17.597783297458303,9.463667,105334560.0
比利时,1966,18.8948913122977,9.527807,105103976.0
比利时,1967,20.2525089954745,9.580991,107364670.0
比利时,1968,21.6548569654281,9.618756,118441240.0
比利时,1969,24.0196534749959,9.646032,123495420.0
比利时,1970,26.7061960467931,9.655549,125497690.0
比利时,1971,29.821661869912,9.673162,121374170.0
比利时,1972,37.2094180185134,9.711115,130641340.0
比利时,1973,47.7438014903747,9.74172,138642740.0
比利时,1974,56.0330778790389,9.772419,134953760.0
比利时,1975,65.6781890972908,9.8007,121823130.0
比利时,1976,71.1138829676071,9.818227,129681256.0
比利时,1977,82.8399054586382,9.830358,126199330.0
比利时,1978,101.24652619444099,9.839534,135450180.0
比利时,1979,116.315456796918,9.848382,139786620.0
比利时,1980,126.829314388191,9.859242,134835890.0
比利时,1981,104.73001847023,9.858982,123577290.0
比利时,1982,92.0959261875331,9.856303,117109240.0
比利时,1983,87.1842390532544,9.85552,101205500.0
比利时,1984,83.3495301591734,9.855372,104970210.0
比利时,1985,86.26826414837959,9.858308,104011816.0
比利时,1986,120.018787249413,9.861823,102374090.0
比利时,1987,149.394404105889,9.870234,102592376.0
比利时,1988,162.299103675261,9.901664,99750140.0
比利时,1989,164.22105651105701,9.937697,106792200.0
比利时,1990,205.331747947851,9.967379,120335410.0
比利时,1991,210.510999409333,10.004486,123396216.0
比利时,1992,234.781652446675,10.045158,122519256.0
比利时,1993,224.721795708955,10.084475,121451200.0
比利时,1994,244.884129491198,10.115603,124833050.0
比利时,1995,288.025588396278,10.136811,125969300.0
比利时,1996,279.201433224756,10.156637,129503280.0
比利时,1997,252.70805142083898,10.181245,124017384.0
比利时,1998,258.528339631029,10.203008,130255750.0
比利时,1999,258.245733221468,10.226419,124718600.0
比利时,2000,236.792460312471,10.25125,126775704.0
比利时,2001,236.74614160437,10.28657,126085030.0
比利时,2002,258.383599375177,10.332785,126883144.0
比利时,2003,318.082528506588,10.376133,128292040.0
比利时,2004,369.214712443206,10.421137,128811736.0
比利时,2005,385.714762230039,10.478617,125657690.0
比利时,2006,408.259840868823,10.547958,123900460.0
比利时,2007,470.922156309453,10.6257,120493400.0
比利时,2008,517.328087920078,10.709973,120204350.0
比利时,2009,485.014525992461,10.796493,107806790.0
比利时,2010,481.556503720001,10.895586,114562660.0
比利时,2011,527.196649048639,11.038264,105158970.0
比利时,2012,498.414364944961,11.106932,102486240.0
比利时,2013,524.09702659855,11.159407,102815960.0
比利时,2014,537.987419164351,11.209057,97080950.0
比利时,2015,461.044767544531,11.274196,101327496.0
比利时,2016,474.271566739729,11.331422,99816290.0
比利时,2017,500.90876735153,11.375158,99282190.0
比利时,2018,542.638913427921,11.427054,100256370.0
比利时,2019,536.726344405489,11.48898,99798730.0
比利时,2020,529.694473501791,11.538604,91254550.0
比利时,2021,598.5224222418509,11.586195,94928070.0
比利时,2022,591.474463578602,11.68021,88914970.0
比利时,2023,650.779364363737,11.779946,84703360.0
比利时,2024,670.983130618828,11.85861,85456200.0
比利时,2025,725.466462859646,11.941781,85456200.0
法兰西,1960,61.959085885342695,47.412964,298395840.0
法兰西,1961,67.1580502150488,47.905982,318161820.0
法兰西,1962,75.1969803650325,48.389516,335538270.0
法兰西,1963,84.2276066498725,48.877567,340421950.0
法兰西,1964,93.42417994334531,49.401492,371374000.0
法兰西,1965,100.92766858428999,49.877725,365844930.0
法兰西,1966,109.30673031321601,50.311637,382835940.0
法兰西,1967,118.08863538095399,50.722791,407292540.0
法兰西,1968,128.710572572436,51.11298,421116100.0
法兰西,1969,140.66091484059,51.536014,446577900.0
法兰西,1970,147.312861698358,52.007169,463946460.0
法兰西,1971,164.694210962472,52.499553,497045800.0
法兰西,1972,201.738881664499,52.962356,517593100.0
法兰西,1973,261.970536240424,53.392161,542646300.0
法兰西,1974,282.739225313693,53.746571,524736700.0
法兰西,1975,357.32430778644596,54.002853,486023100.0
法兰西,1976,368.363152144223,54.232383,527371840.0
法兰西,1977,406.401711687617,54.486467,511269060.0
法兰西,1978,501.724418604651,54.73403,532682500.0
法兰西,1979,608.218624730188,54.979851,536053000.0
法兰西,1980,694.52918348339,55.274184,514509470.0
法兰西,1981,609.184791792396,55.603353,462596380.0
法兰西,1982,578.1523106098409,55.806789,443395520.0
法兰西,1983,553.356312935709,56.10833,426039200.0
法兰西,1984,525.033325827516,56.383085,414655870.0
法兰西,1985,547.2209811651339,56.665619,407801860.0
法兰西,1986,764.9465858509329,56.956002,392871740.0
法兰西,1987,926.320855614973,57.266167,390134660.0
法兰西,1988,1010.82766215175,57.598186,387601180.0
法兰西,1989,1016.74223730208,57.943062,401469220.0
法兰西,1990,1257.64943982653,58.261012,394904320.0
法兰西,1991,1258.9617486338798,58.554242,419118720.0
法兰西,1992,1389.66307311028,58.846584,408433000.0
法兰西,1993,1314.38336807969,59.103094,388889700.0
法兰西,1994,1385.82277882798,59.324863,381903100.0
法兰西,1995,1595.21934551189,59.541294,386958820.0
法兰西,1996,1598.88921656623,59.754504,403351940.0
法兰西,1997,1449.3922229714499,59.968066,396023140.0
法兰西,1998,1496.90638203247,60.190684,414357000.0
法兰西,1999,1486.91587970193,60.501986,413070240.0
法兰西,2000,1360.95906947749,60.918661,407444640.0
法兰西,2001,1370.3766772988602,61.364377,411591650.0
法兰西,2002,1492.4277563824298,61.812142,407026600.0
法兰西,2003,1835.0959830490901,62.249855,412989100.0
法兰西,2004,2109.79229723703,62.707588,414073000.0
法兰西,2005,2192.14640302817,63.180854,416342900.0
法兰西,2006,2317.8615446908198,63.622342,406669020.0
法兰西,2007,2655.81691186656,64.01689,396461200.0
法兰西,2008,2926.80294158586,64.375116,389794300.0
法兰西,2009,2700.07588251898,64.706436,371404200.0
法兰西,2010,2646.2300279883398,65.026211,377079400.0
法兰西,2011,2870.40855399028,65.34083,355126820.0
法兰西,2012,2683.00709578723,65.657659,358100260.0
法兰西,2013,2816.0776078752597,65.997932,360013340.0
法兰西,2014,2861.23611255242,66.312067,327808770.0
法兰西,2015,2442.4834526425,66.548272,332131000.0
法兰西,2016,2470.40761977713,66.724104,335496400.0
法兰西,2017,2588.86832333471,66.91802,338368030.0
法兰西,2018,2781.57632088439,67.158348,323101730.0
法兰西,2019,2722.7935151717597,67.382061,316320800.0
法兰西,2020,2647.9260551100497,67.60111,281515500.0
法兰西,2021,2966.43369200809,67.842811,307271840.0
法兰西,2022,2794.7881370669397,68.184457,295303800.0
法兰西,2023,3056.25064813829,68.372286,270262660.0
法兰西,2024,3160.44262246508,68.551653,264155620.0
法兰西,2025,3366.31592744733,68.720337,264155620.0
波兰,1990,65.9777482105263,38.110782,376341540.0
波兰,1991,85.5009359349901,38.246193,373366000.0
波兰,1992,94.3370506932727,38.363667,364282660.0
波兰,1993,96.043157272862,38.461408,364957820.0
波兰,1994,110.803635287621,38.542652,359990980.0
波兰,1995,142.838527115448,38.594998,362482900.0
波兰,1996,160.813026223063,38.62437,377118620.0
波兰,1997,159.893964916817,38.64966,367199100.0
波兰,1998,175.282269666801,38.663481,338980030.0
波兰,1999,170.704452714673,38.660271,329204300.0
波兰,2000,172.953527033013,38.258629,317306200.0
波兰,2001,191.823200371284,38.248076,313267100.0
波兰,2002,199.69446325556697,38.230364,305852400.0
波兰,2003,218.56122599847,38.20457,318732700.0
波兰,2004,256.268656145134,38.182222,323620770.0
波兰,2005,306.999913150525,38.165445,322576860.0
波兰,2006,345.89763073617297,38.141267,336387230.0
波兰,2007,429.71513213750296,38.12056,335734660.0
波兰,2008,535.612030671888,38.125759,329428450.0
波兰,2009,440.89147224709603,38.151603,315886300.0
波兰,2010,478.11163068351397,38.042794,334027520.0
波兰,2011,527.848543023469,38.063255,333406080.0
波兰,2012,498.14864970265995,38.063164,325777700.0
波兰,2013,518.17983640536,38.040196,321757150.0
波兰,2014,542.134167178627,38.011735,309415360.0
波兰,2015,480.054118583367,37.986412,312548860.0
波兰,2016,473.25962397626205,37.970087,323300480.0
波兰,2017,528.356723263073,37.974826,336505100.0
波兰,2018,594.616632477019,37.97475,335718620.0
波兰,2019,602.68377014488,37.965475,317444060.0
波兰,2020,605.914237903742,37.515748,302102430.0
波兰,2021,689.17023066535,36.981559,330693730.0
波兰,2022,695.607470875276,36.821749,314891970.0
波兰,2023,812.4511933961429,36.687353,283243460.0
波兰,2024,917.767106146761,36.559233,272861820.0
波兰,2025,1035.49178419744,36.435861,272861820.0
泰国,1960,2.7607508606219704,26.851747,3709492.0
泰国,1961,3.0340378109679498,27.650334,4141500.0
泰国,1962,3.30891279693487,28.48104,5028546.0
泰国,1963,3.54040345655305,29.342322,5564353.0
泰国,1964,3.88912994230769,30.232141,7474013.0
泰国,1965,4.38893764903846,31.149337,7444910.0
泰国,1966,5.27923081730769,32.086071,9471130.0
泰国,1967,5.6384614423076895,33.037801,12156816.0
泰国,1968,6.08100942788461,34.00256,17083320.0
泰国,1969,6.69533656730769,34.973782,14548664.0
泰国,1970,7.0865384375,35.954408,15362163.0
泰国,1971,7.37500002403846,36.937387,19212778.0
泰国,1972,8.17787315104224,37.933929,21771114.0
泰国,1973,10.838587357746599,38.947787,24357124.0
泰国,1974,13.7029985124492,39.952891,24116400.0
泰国,1975,14.8827705939796,40.940005,24253886.0
泰国,1976,16.985208648211202,41.896504,28564168.0
泰国,1977,19.7793122613155,42.843974,31877632.0
泰国,1978,24.006566636685502,43.788976,34760056.0
泰国,1979,27.3716508245092,44.718434,36395600.0
泰国,1980,32.3535149887287,45.650022,39750508.0
泰国,1981,34.846039193613095,46.575855,37540532.0
泰国,1982,36.5897724037566,47.494577,37357036.0
泰国,1983,40.0427983884951,48.423309,41784588.0
泰国,1984,41.7976477756238,49.351708,45154650.0
泰国,1985,38.9007113325373,50.270753,47865170.0
泰国,1986,43.0967739808569,51.177834,48969828.0
泰国,1987,50.5354465548769,52.074105,53814388.0
泰国,1988,61.6672534713736,52.969595,60731536.0
泰国,1989,72.25074809997619,53.848956,71695896.0
泰国,1990,85.34319071901069,54.738329,86563260.0
泰国,1991,98.23471497106121,55.637434,95044824.0
泰国,1992,111.452746517655,56.528834,105513450.0
泰国,1993,128.889262951157,57.408198,121855060.0
泰国,1994,146.683778959101,58.260854,136870030.0
泰国,1995,169.278916592843,59.098232,153650030.0
泰国,1996,183.035237429281,59.920064,173565810.0
泰国,1997,150.180456565728,60.724584,181202740.0
泰国,1998,113.675596787738,61.52263,159704030.0
泰国,1999,126.66921177894,62.299043,167234700.0
泰国,2000,126.39222425379401,63.007815,167352160.0
泰国,2001,120.296476180402,63.651141,172266830.0
泰国,2002,134.300904400022,64.266437,184665470.0
泰国,2003,152.280615245887,64.868166,191087740.0
泰国,2004,172.895685154658,65.452047,207330690.0
泰国,2005,189.318408468595,66.01742,214325150.0
泰国,2006,221.758296021621,66.567687,215824660.0
泰国,2007,262.94262145505303,67.102394,224082560.0
泰国,2008,291.38298243095096,67.61983,224248750.0
泰国,2009,281.710630187319,68.12108,228836220.0
泰国,2010,341.10476632917,68.579447,241018980.0
泰国,2011,370.81873962362204,69.007208,244878160.0
泰国,2012,397.558325278579,69.436098,262347660.0
泰国,2013,420.333654592547,69.845114,263753500.0
泰国,2014,407.339040197651,70.216367,272487650.0
泰国,2015,401.296238228084,70.540795,277098720.0
泰国,2016,413.36634974750797,70.859841,284045470.0
泰国,2017,456.356813536764,71.160187,283347620.0
泰国,2018,506.754208404485,71.376079,288304900.0
泰国,2019,543.976691793886,71.522271,281877440.0
泰国,2020,500.274927778532,71.641484,271923300.0
泰国,2021,506.04978382494,71.727332,267141810.0
泰国,2022,495.69183730803303,71.735329,272573380.0
泰国,2023,517.013369475121,71.702435,264733680.0
泰国,2024,529.385520941539,71.668011,267760200.0
泰国,2025,577.009981112015,71.619863,267760200.0
澳大利亚,1960,18.6356829817093,10.276477,87440610.0
澳大利亚,1961,19.7131231540997,10.483,87008340.0
澳大利亚,1962,19.953923192627702,10.742,90908610.0
澳大利亚,1963,21.573443451751,10.95,95994510.0
澳大利亚,1964,23.835843813735,11.167,103544750.0
澳大利亚,1965,26.0142441622791,11.388,113606344.0
澳大利亚,1966,27.349284375885503,11.651,115736220.0
澳大利亚,1967,30.487524878004002,11.799,122280584.0
澳大利亚,1968,32.7633652421384,12.009,128768060.0
澳大利亚,1969,36.7382458781193,12.263,136413540.0
澳大利亚,1970,41.3952066232331,12.507,147862780.0
澳大利亚,1971,45.2838472454156,12.937,151117890.0
澳大利亚,1972,52.1179906542056,13.177,153598260.0
澳大利亚,1973,63.923126201153096,13.38,170141920.0
澳大利亚,1974,89.0862196020634,13.723,166182740.0
澳大利亚,1975,97.4409395056671,13.893,173101520.0
澳大利亚,1976,105.209354855787,14.033,169803060.0
澳大利亚,1977,110.50470291351199,14.192,181912910.0
澳大利亚,1978,118.660813779849,14.358,191051580.0
澳大利亚,1979,135.093718050665,14.514,192321940.0
澳大利亚,1980,150.200557103064,14.692,204370200.0
澳大利亚,1981,177.15197956577302,14.92326,213809920.0
澳大利亚,1982,194.32307183051998,15.184247,218000900.0
澳大利亚,1983,177.523719680081,15.393472,207645390.0
澳大利亚,1984,193.74993207826,15.579391,217514610.0
澳大利亚,1985,180.86110895910198,15.788312,224557460.0
澳大利亚,1986,182.707050923335,16.01835,224040290.0
澳大利亚,1987,189.726707252515,16.263874,234598320.0
澳大利亚,1988,236.461079970431,16.532164,240737040.0
澳大利亚,1989,300.26430900214,16.814416,256838110.0
澳大利亚,1990,311.840666465053,17.065128,278061000.0
澳大利亚,1991,326.416407860792,17.284036,279437380.0
澳大利亚,1992,325.98296698141496,17.478635,284433440.0
澳大利亚,1993,312.5688589095,17.634808,288780400.0
澳大利亚,1994,323.269456935317,17.805468,293613280.0
澳大利亚,1995,368.72512622512596,18.004882,304962300.0
澳大利亚,1996,401.962517479122,18.224767,311850880.0
澳大利亚,1997,436.321902767408,18.423037,320242530.0
澳大利亚,1998,400.361527504578,18.607584,334037800.0
澳大利亚,1999,390.347787943351,18.812264,343876200.0
澳大利亚,2000,416.901962163479,19.028802,349897630.0
澳大利亚,2001,380.36022286119703,19.274701,357667780.0
澳大利亚,2002,396.436967262563,19.49521,362424930.0
澳大利亚,2003,468.517181129878,19.720737,370784420.0
澳大利亚,2004,615.643050220515,19.932722,382004900.0
澳大利亚,2005,696.811489612816,20.176844,385081500.0
澳大利亚,2006,749.708370332989,20.450966,391372540.0
澳大利亚,2007,856.603595823192,20.827622,398896260.0
澳大利亚,2008,1058.44824406377,21.249199,404279300.0
澳大利亚,2009,931.761689770843,21.691653,406977100.0
澳大利亚,2010,1152.5666320221299,22.03175,405025950.0
澳大利亚,2011,1402.9398686533998,22.340024,403874400.0
澳大利亚,2012,1552.7284014015802,22.733465,405005120.0
澳大利亚,2013,1583.7374619253899,23.128129,397849900.0
澳大利亚,2014,1474.67700756564,23.475686,392609600.0
澳大利亚,2015,1356.8058399359,23.815995,400589200.0
澳大利亚,2016,1211.58812841761,24.190907,409666340.0
澳大利亚,2017,1330.89055461409,24.592588,413407840.0
澳大利亚,2018,1433.14497876167,24.963258,414780580.0
澳大利亚,2019,1398.34960295635,25.334826,414925300.0
澳大利亚,2020,1333.33646164809,25.649248,398546900.0
澳大利亚,2021,1560.61749320269,25.685412,388472300.0
澳大利亚,2022,1695.6275354758,26.018721,384078430.0
澳大利亚,2023,1734.4512646556002,26.659922,384316060.0
澳大利亚,2024,1757.0224516528301,27.194286,386732380.0
澳大利亚,2025,1798.51893368921,27.614411,386732380.0
瑞典,1960,15.930075466889798,7.484656,49170520.0
瑞典,1961,17.329620584614702,7.519998,48803060.0
瑞典,1962,18.7940669900612,7.561588,51272696.0
瑞典,1963,20.3421318815074,7.604328,55313170.0
瑞典,1964,22.6854901953119,7.661354,60368180.0
瑞典,1965,24.9639474146983,7.733853,62565764.0
瑞典,1966,27.1547167212854,7.807797,72517360.0
瑞典,1967,29.4748815059928,7.867931,68929740.0
瑞典,1968,31.2778716688452,7.912273,77609600.0
瑞典,1969,33.9673015610634,7.968072,86384710.0
瑞典,1970,38.037226668213094,8.042801,92287020.0
瑞典,1971,41.5061511149262,8.098334,84508860.0
瑞典,1972,48.8831733999664,8.1223,84703224.0
瑞典,1973,59.3188429922378,8.136312,87289530.0
瑞典,1974,65.91763459025991,8.159955,79822840.0
瑞典,1975,82.76523264775301,8.192437,80760184.0
瑞典,1976,89.2325170458459,8.222286,88240910.0
瑞典,1977,94.3317826222778,8.25154,85740390.0
瑞典,1978,104.29093349562899,8.275599,79476536.0
瑞典,1979,123.207527699377,8.293678,84868580.0
瑞典,1980,141.886067003972,8.310531,71713690.0
瑞典,1981,129.498921475688,8.320503,69388504.0
瑞典,1982,114.214731798937,8.325263,62256744.0
瑞典,1983,104.86210966336701,8.329033,58268316.0
瑞典,1984,109.043045407287,8.336605,57308090.0
瑞典,1985,113.958084357094,8.350386,62364010.0
瑞典,1986,150.279869728789,8.369829,62009780.0
瑞典,1987,182.74431597375602,8.397804,59694708.0
瑞典,1988,206.68659077555802,8.436489,57425120.0
瑞典,1989,217.63234019451198,8.492964,55520856.0
瑞典,1990,261.466577008853,8.558835,57416508.0
瑞典,1991,273.831464572137,8.617375,57663956.0
瑞典,1992,283.90891445448,8.668067,57509810.0
瑞典,1993,212.644602615823,8.718561,57516756.0
瑞典,1994,228.699066874028,8.780745,59997400.0
瑞典,1995,267.050453506792,8.826939,59487264.0
瑞典,1996,291.949597375485,8.840998,63349024.0
瑞典,1997,268.249616890856,8.846062,58355300.0
瑞典,1998,270.887306758576,8.850974,58767172.0
瑞典,1999,274.318357862122,8.857874,55936620.0
瑞典,2000,262.903560280282,8.872109,54892390.0
瑞典,2001,242.49779748477602,8.89596,55782308.0
瑞典,2002,267.371907446776,8.924958,56633796.0
瑞典,2003,334.07244351557597,8.958229,57220990.0
瑞典,2004,384.545442175019,8.993531,56427524.0
瑞典,2005,391.68845592859697,9.029572,53787480.0
瑞典,2006,422.528394459353,9.080505,53650844.0
瑞典,2007,490.04778954844096,9.148092,52878800.0
瑞典,2008,514.614100832941,9.219637,50765440.0
瑞典,2009,434.311714442499,9.298515,47143308.0
瑞典,2010,492.750897239447,9.378126,53028584.0
瑞典,2011,570.53858114445,9.449213,49113770.0
瑞典,2012,549.739674655127,9.519374,46606916.0
瑞典,2013,584.1253531191801,9.600379,45105884.0
瑞典,2014,577.7277673035959,9.69611,43384748.0
瑞典,2015,501.60235191159995,9.799186,43310144.0
瑞典,2016,513.058312950939,9.923085,43308376.0
瑞典,2017,535.172356784769,10.057698,42355424.0
瑞典,2018,549.649344043182,10.175214,41856004.0
瑞典,2019,530.8941244944181,10.278887,40772480.0
瑞典,2020,544.2656684516779,10.353442,36622220.0
瑞典,2021,631.693331300776,10.415811,38567984.0
瑞典,2022,575.071237640921,10.486941,36342156.0
瑞典,2023,578.9909152460699,10.536632,36708596.0
瑞典,2024,604.8273934885821,10.569709,38096652.0
瑞典,2025,668.9986640820811,10.59662,38096652.0
白俄罗斯,1990,17.3895582329317,10.189348,108458880.0
白俄罗斯,1991,18.404907975460098,10.19405,104185950.0
白俄罗斯,1992,16.939790093905398,10.21647,93596920.0
白俄罗斯,1993,16.2750735269819,10.23905,80674480.0
白俄罗斯,1994,14.931435232078,10.226955,67989830.0
白俄罗斯,1995,13.972683273569201,10.193831,61014530.0
白俄罗斯,1996,14.5004375198258,10.159569,61843570.0
白俄罗斯,1997,14.1284085657064,10.117433,61697460.0
白俄罗斯,1998,15.2220126604232,10.071963,60184024.0
白俄罗斯,1999,12.1384865320203,10.026738,58075780.0
白俄罗斯,2000,12.736856827984699,9.97961,55014468.0
白俄罗斯,2001,12.354820143884899,9.928549,54104692.0
白俄罗斯,2002,14.5949009447658,9.865548,53944120.0
白俄罗斯,2003,17.825444724487802,9.796749,55236252.0
白俄罗斯,2004,23.1415662929462,9.730146,58372804.0
白俄罗斯,2005,30.2100918368294,9.663915,59396210.0
白俄罗斯,2006,36.9618942813444,9.604924,61809496.0
白俄罗斯,2007,45.275711995825,9.560953,60275660.0
白俄罗斯,2008,60.752106347126,9.527985,62931132.0
白俄罗斯,2009,50.8731673260414,9.504583,60628340.0
白俄罗斯,2010,57.231904542875505,9.483836,62515440.0
白俄罗斯,2011,61.7623823279319,9.461643,61353236.0
白俄罗斯,2012,65.6858904388922,9.446836,62591696.0
白俄罗斯,2013,75.5275589664473,9.443211,64151856.0
白俄罗斯,2014,78.81306912099839,9.448515,63699212.0
白俄罗斯,2015,56.4547698447632,9.461076,58827810.0
白俄罗斯,2016,47.723545321259,9.469379,58188064.0
白俄罗斯,2017,54.7254057511559,9.458989,59444372.0
白俄罗斯,2018,60.031026576260004,9.438785,62170668.0
白俄罗斯,2019,64.4101706534569,9.419758,62170636.0
白俄罗斯,2020,61.3716733447424,9.379952,59122900.0
白俄罗斯,2021,69.67374713187,9.302585,60861080.0
白俄罗斯,2022,73.775179924603,9.228071,57120548.0
白俄罗斯,2023,72.4787603704258,9.178298,55736064.0
白俄罗斯,2024,78.5918392997087,9.132629,55818416.0
白俄罗斯,2025,93.397215864198,9.085991,55818416.0
缅甸,1960,0.545098447640862,21.73025,2714846.0
